5950;26.26;0.03;0.05;1;2.14;-1.22;-2.87;1.04;2021-05-25 10:31:44.331;4
5951;26.53;0.03;0.05;1;2.01;-1.04;-2.75;1.04;2021-05-25 10:31:44.912;4
5952;26.93;0.03;0.06;1;2.69;-1.04;-2.69;1.04;2021-05-25 10:31:45.491;4
5953;27.24;0.03;0.05;1;1.65;-0.85;-2.62;1.04;2021-05-25 10:31:46.071;4
5954;27.44;0.03;0.05;1;1.95;-0.92;-2.75;1.04;2021-05-25 10:31:46.652;4
5955;27.41;0.04;0.05;1;1.83;-0.85;-2.75;1.04;2021-05-25 10:31:47.231;4
5956;27.78;0.04;0.05;1;2.26;-1.04;-2.75;1.04;2021-05-25 10:31:47.811;4
5957;28.09;0.03;0.05;1;2.01;-1.1;-2.69;1.04;2021-05-25 10:31:48.392;4
5958;28.42;0.03;0.05;1;2.08;-1.16;-2.93;1.04;2021-05-25 10:31:48.971;4
5959;28.7;0.03;0.05;1;2.69;-1.04;-2.75;1.04;2021-05-25 10:31:49.551;4
5960;28.93;0.04;0.05;1;1.89;-1.22;-2.99;1.04;2021-05-25 10:31:50.131;4
5961;29.17;0.03;0.05;1;2.14;-1.04;-2.69;1.04;2021-05-25 10:31:50.711;4
5962;29.44;0.03;0.05;1;2.08;-0.98;-2.81;1.04;2021-05-25 10:31:51.291;4
5963;29.64;0.03;0.05;1;1.46;-0.79;-2.62;1.04;2021-05-25 10:31:51.871;4
5964;29.85;0.04;0.04;1;0.06;-0.85;-2.69;1.04;2021-05-25 10:31:52.451;4
5965;30.05;0.03;0.05;1;1.95;-0.92;-2.69;1.04;2021-05-25 10:31:53.031;4
5966;30.25;0.04;0.05;1;2.26;-0.92;-2.62;1.04;2021-05-25 10:31:53.611;4
5967;30.52;0.03;0.05;1;2.26;-0.92;-2.69;1.04;2021-05-25 10:31:54.191;4
5968;30.66;0.03;0.05;1;2.14;-1.04;-2.81;1.04;2021-05-25 10:31:54.771;4
5969;30.83;0.04;0.06;1;3.72;-0.98;-2.62;1.04;2021-05-25 10:31:55.350;4
5970;31.03;0.04;0.06;1;2.14;-1.04;-2.81;1.04;2021-05-25 10:31:55.931;4
5971;31.17;0.03;0.06;1;2.14;-1.1;-2.75;1.04;2021-05-25 10:31:56.511;4
5972;31.44;0.04;0.06;1;2.2;-1.04;-2.75;1.04;2021-05-25 10:31:57.090;4
5973;31.64;0.03;0.06;1;2.14;-0.85;-2.62;1.04;2021-05-25 10:31:57.671;4
5974;31.78;0.04;0.06;1;2.2;-1.1;-2.81;1.04;2021-05-25 10:31:58.251;4
5975;31.95;0.04;0.06;1;2.14;-1.22;-2.87;1.04;2021-05-25 10:31:58.830;4
5976;32.12;0.04;0.06;1;1.83;-1.1;-2.81;1.04;2021-05-25 10:31:59.410;4
5977;32.25;0.03;0.06;1;2.44;-0.98;-2.62;1.04;2021-05-25 10:31:59.990;4
5978;32.46;0.04;0.05;1;2.08;-1.22;-2.87;1.04;2021-05-25 10:32:00.570;4
5979;32.63;0.03;0.06;1;1.83;-0.85;-2.62;1.04;2021-05-25 10:32:01.150;4
5980;32.8;0.03;0.06;1;2.08;-1.16;-2.93;1.04;2021-05-25 10:32:01.730;4
5981;32.93;0.03;0.06;1;2.01;-0.92;-2.62;1.04;2021-05-25 10:32:02.310;4
5982;33.03;0.03;0.06;1;2.08;-1.04;-2.5;1.04;2021-05-25 10:32:02.891;4
5983;33.2;0.03;0.06;1;2.14;-1.04;-2.75;1.04;2021-05-25 10:32:03.470;4
5984;33.31;0.03;0.06;1;2.2;-1.16;-2.87;1.04;2021-05-25 10:32:04.050;4
5985;33.47;0.03;0.06;1;2.01;-0.92;-2.69;1.04;2021-05-25 10:32:04.630;4
5986;33.61;0.03;0.06;1;2.01;-1.1;-2.81;1.04;2021-05-25 10:32:05.210;4
5987;33.71;0.03;0.06;1;2.01;-1.04;-2.5;1.04;2021-05-25 10:32:05.790;4
5988;33.85;0.04;0.06;1;2.01;-1.1;-2.87;1.04;2021-05-25 10:32:06.370;4
5989;33.92;0.03;0.06;1;2.08;-0.98;-2.69;1.04;2021-05-25 10:32:06.949;4
5990;33.98;0.03;0.06;1;2.08;-1.28;-2.87;1.04;2021-05-25 10:32:07.529;4
5991;34.02;0.04;0.06;1;2.14;-1.16;-2.93;1.04;2021-05-25 10:32:08.109;4
5992;34.12;0.03;0.06;1;2.08;-1.04;-2.75;1.04;2021-05-25 10:32:08.689;4
5993;34.19;0.03;0.06;1;2.14;-1.16;-2.87;1.04;2021-05-25 10:32:09.269;4
5994;34.25;0.03;0.06;1;2.08;-1.22;-2.87;1.04;2021-05-25 10:32:09.849;4
5995;34.36;0.03;0.06;1.01;2.44;-0.98;-2.62;1.04;2021-05-25 10:32:10.429;4
5996;34.42;0.04;0.05;1;1.89;-1.22;-2.99;1.04;2021-05-25 10:32:11.009;4
5997;34.56;0.03;0.05;1;1.71;-0.98;-2.81;1.04;2021-05-25 10:32:11.589;4
5998;34.59;0.04;0.05;1;2.56;-1.04;-2.69;1.04;2021-05-25 10:32:12.169;4
5999;34.66;0.04;0.06;1;2.01;-0.92;-2.69;1.04;2021-05-25 10:32:12.750;4
6000;34.76;0.04;0.05;1;2.14;-1.16;-2.87;1.04;2021-05-25 10:32:13.331;4
6001;34.8;0.03;0.06;1;2.14;-0.92;-2.69;1.04;2021-05-25 10:32:13.909;4
6002;34.93;0.04;0.05;1;2.2;-1.22;-2.87;1.04;2021-05-25 10:32:14.490;4
